id,cell,lang,label,rung,family,role,verdict,rate_warp,source,channel,arm,fps,n_frames,m.dur_s,m.amp,m.vel_rms,m.vel_rms_excess,m.noise_sigma,m.thr_used,m.n_events,m.event_rate,m.prom_median,m.prom_max,m.max_over_median,m.gini,m.cv,m.mean_in_span,fplan.n_f0_peaks,fplan.n_events,fplan.recall,fplan.precision,fplan.events_per_f0,fplan.recall_chance,fplan.recall_excess,fplan.precision_chance,fplan.precision_excess,fplan.hits,fpost.n_f0_peaks,fpost.n_events,fpost.recall,fpost.precision,fpost.events_per_f0,fpost.recall_chance,fpost.recall_excess,fpost.precision_chance,fpost.precision_excess,fpost.hits,coup.r_phrase,coup.lag_phrase,coup.r_tone,coup.lag_tone,coup.r_phrase_rev,coup.r_tone_rev,coup.tone_band_frac,accent_resp_median,fplan.recall_chance_cross,fplan.recall_excess_cross,x.k_praat,x.k_pyin,x.g_ip,x.reg_praat,x.reg_pyin,x.d_rms_speech_db
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emoface,brow_outer,clean,60,154,1.53333,0.0400083,0.100391,0.100365,0.000374948,0.00991129,2,1.30435,0.0193324,0.0198686,1.02774,,,0.0137935,3,2,0.666667,1,0.666667,0.508333,0.158333,0.78,0.22,2,3,2,0.333333,0.5,0.666667,0.29,0.0433333,0.435,0.065,1,0.294677,0.466667,0.309792,-0.2,0.774502,0.370864,0.140942,0.0198686,0.583333,0.0833333,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emoface,brow_outer,noise,60,154,1.53333,0.0408515,0.109559,0.107961,0.00307608,0.0132362,2,1.30435,0.0213708,0.021597,1.01058,,,0.0138403,3,2,0.666667,1,0.666667,0.45,0.216667,0.775,0.225,2,3,2,0.333333,0.5,0.666667,0.29,0.0433333,0.435,0.065,1,,,,,,,,,0.583333,0.0833333,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emoface,lid_upper,clean,60,154,1.53333,0.0487777,0.113032,0.113028,0.000154249,0.00167384,2,1.30435,0.0154025,0.0219933,1.4279,,,-0.00737148,3,2,0.666667,1,0.666667,0.531667,0.135,0.7975,0.2025,2,3,2,0.333333,0.5,0.666667,0.31,0.0233333,0.465,0.035,1,0.259695,0.466667,0.38589,0.45,0.511344,0.248809,0.0806459,0.00881171,0.75,-0.0833333,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emoface,lid_upper,noise,60,154,1.53333,0.0486071,0.11298,0.112955,0.000389714,0.00207559,2,1.30435,0.0155106,0.0222165,1.43234,,,-0.00741657,3,2,0.666667,1,0.666667,0.531667,0.135,0.7975,0.2025,2,3,2,0.333333,0.5,0.666667,0.31,0.0233333,0.465,0.035,1,,,,,,,,,0.75,-0.0833333,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emoface,jaw,clean,60,154,1.53333,0.264524,0.903631,0.903519,0.00234295,0.0321294,4,2.6087,0.149857,0.21727,1.44985,0.185977,0.344433,0.148941,3,4,1,0.75,1.33333,0.77,0.23,0.7975,-0.0475,3,3,4,1,0.75,1.33333,0.523333,0.476667,0.46375,0.28625,3,0.0482531,-0.2,0.19215,0.433333,0.173661,0.425948,0.242985,0.154398,0.833333,0.166667,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emoface,jaw,noise,60,154,1.53333,0.270224,0.896709,0.894273,0.0108989,0.0432549,4,2.6087,0.150788,0.2099,1.39202,0.168071,0.309063,0.148158,3,4,1,0.75,1.33333,0.77,0.23,0.7975,-0.0475,3,3,4,1,0.75,1.33333,0.523333,0.476667,0.46375,0.28625,3,,,,,,,,,0.833333,0.166667,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emoface,brow_inner_net,clean,60,154,1.53333,0.149841,0.402415,0.402303,0.00156812,0.0172364,3,1.95652,0.0632449,0.146497,2.31634,0.353301,0.662126,-0.256026,3,3,0.666667,0.666667,1,0.716667,-0.05,0.761667,-0.095,2,3,3,0.333333,0.333333,1,0.42,-0.0866667,0.42,-0.0866667,1,,,,,,,,,0.416667,0.25,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emoface,brow_inner_net,noise,60,154,1.53333,0.146162,0.398852,0.396962,0.00639809,0.0253237,2,1.30435,0.102145,0.139618,1.36686,,,-0.256541,3,2,0.333333,0.5,0.666667,0.491667,-0.158333,0.765,-0.265,1,3,2,0,0,0.666667,0.285,-0.285,0.4275,-0.4275,0,,,,,,,,,0.416667,-0.0833333,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emoface,brow_outer_net,clean,60,154,1.53333,0.178365,0.332344,0.332267,0.00118405,0.017464,2,1.30435,0.0900062,0.113155,1.25719,,,-0.338883,3,2,0.666667,1,0.666667,0.496667,0.17,0.78,0.22,2,3,2,0.333333,0.5,0.666667,0.295,0.0383333,0.4425,0.0575,1,,,,,,,,,0.583333,0.0833333,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emoface,brow_outer_net,noise,60,154,1.53333,0.187832,0.341376,0.339223,0.00631528,0.0244277,2,1.30435,0.0933585,0.116963,1.25284,,,-0.339692,3,2,0.666667,1,0.666667,0.496667,0.17,0.78,0.22,2,3,2,0.333333,0.5,0.666667,0.295,0.0383333,0.4425,0.0575,1,,,,,,,,,0.5,0.166667,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emotalk,brow_inner,clean,30,78,1.53333,0.0524907,0.136763,0.134907,0.00262015,0.0183262,2,1.30435,0.0333999,0.0444231,1.33003,,,0.0688805,3,2,0.666667,1,0.666667,0.506667,0.16,0.81,0.19,2,3,2,0.666667,1,0.666667,0.311667,0.355,0.4675,0.5325,2,0.783905,-0.05,0.331356,0.116667,0.79901,0.170692,0.118985,0.0281222,0.75,-0.0833333,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emotalk,brow_inner,noise,30,78,1.53333,0.0556804,0.139389,0.134801,0.00413822,0.0226895,1,0.652174,0.0460078,0.0460078,,,,0.069203,3,1,0.333333,1,0.333333,0.27,0.0633333,0.81,0.19,1,3,1,0,0,0.333333,0.155,-0.155,0.465,-0.465,0,,,,,,,,,0.583333,-0.25,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emotalk,brow_outer,clean,30,78,1.53333,0.0257795,0.0658209,0.0652446,0.00101403,0.0140768,1,0.652174,0.0230605,0.0230605,,,,0.0167104,3,1,0.333333,1,0.333333,0.255,0.0783333,0.765,0.235,1,3,1,0,0,0.333333,0.158333,-0.158333,0.475,-0.475,0,0.838635,-0.0666667,0.351379,0.0333333,0.770887,0.232705,0.160884,0.0113771,0.583333,-0.25,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emotalk,brow_outer,noise,30,78,1.53333,0.0283801,0.0741499,0.07053,0.00267013,0.0159763,1,0.652174,0.0267714,0.0267714,,,,0.0170728,3,1,0.333333,1,0.333333,0.255,0.0783333,0.765,0.235,1,3,1,0,0,0.333333,0.158333,-0.158333,0.475,-0.475,0,,,,,,,,,0.583333,-0.25,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emotalk,lid_upper,clean,30,78,1.53333,0.115085,0.338115,0.331969,0.00748755,0.0431765,1,0.652174,0.105149,0.105149,,,,0.239331,3,1,0.333333,1,0.333333,0.255,0.0783333,0.765,0.235,1,3,1,0.333333,1,0.333333,0.141667,0.191667,0.425,0.575,1,0.694943,-0.133333,0.384767,-0.1,0.684411,0.169153,0.183609,0.0914659,0.5,-0.166667,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emotalk,lid_upper,noise,30,78,1.53333,0.112496,0.336777,0.318565,0.0127465,0.0577473,1,0.652174,0.115361,0.115361,,,,0.240146,3,1,0.333333,1,0.333333,0.255,0.0783333,0.765,0.235,1,3,1,0.333333,1,0.333333,0.141667,0.191667,0.425,0.575,1,,,,,,,,,0.5,-0.166667,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emotalk,jaw,clean,30,78,1.53333,0.272457,0.930117,0.924936,0.0114382,0.04208,4,2.6087,0.14407,0.23437,1.62678,0.241627,0.432684,0.215784,3,4,0.666667,0.75,1.33333,0.876667,-0.21,0.79625,-0.04625,2,3,4,0.666667,0.5,1.33333,0.6,0.0666667,0.4625,0.0375,2,0.373823,-0.05,0.443967,0.383333,0.301009,0.459975,0.255696,0.196343,0.833333,-0.166667,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emotalk,jaw,noise,30,78,1.53333,0.269366,0.930051,0.918755,0.016861,0.0479203,4,2.6087,0.145463,0.233005,1.60181,0.242117,0.43441,0.214831,3,4,0.666667,0.75,1.33333,0.876667,-0.21,0.79625,-0.04625,2,3,4,0.666667,0.5,1.33333,0.6,0.0666667,0.4625,0.0375,2,,,,,,,,,0.833333,-0.166667,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emotalk,brow_inner_net,clean,30,78,1.53333,0.290162,0.790875,0.781851,0.0139,0.049989,1,0.652174,0.240905,0.240905,,,,-0.255838,3,1,0.333333,1,0.333333,0.273333,0.06,0.82,0.18,1,3,1,0.333333,1,0.333333,0.158333,0.175,0.475,0.525,1,,,,,,,,,0.833333,-0.5,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emotalk,brow_inner_net,noise,30,78,1.53333,0.292909,0.777399,0.766791,0.0149324,0.0621414,1,0.652174,0.232913,0.232913,,,,-0.255446,3,1,0.333333,1,0.333333,0.273333,0.06,0.82,0.18,1,3,1,0.333333,1,0.333333,0.158333,0.175,0.475,0.525,1,,,,,,,,,0.666667,-0.333333,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emotalk,brow_outer_net,clean,30,78,1.53333,0.268392,0.716861,0.709465,0.0119841,0.046986,1,0.652174,0.207379,0.207379,,,,-0.308009,3,1,0.333333,1,0.333333,0.273333,0.06,0.82,0.18,1,3,1,0.333333,1,0.333333,0.158333,0.175,0.475,0.525,1,,,,,,,,,0.833333,-0.5,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emotalk,brow_outer_net,noise,30,78,1.53333,0.269327,0.716987,0.706191,0.014462,0.0523571,1,0.652174,0.209983,0.209983,,,,-0.307079,3,1,0.333333,1,0.333333,0.273333,0.06,0.82,0.18,1,3,1,0.333333,1,0.333333,0.158333,0.175,0.475,0.525,1,,,,,,,,,0.75,-0.416667,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emote,brow_inner,clean,25,64,1.52,0.0439729,0.170492,0.159048,0.0065468,0.0224811,2,1.31579,0.032704,0.0344162,1.05236,,,0.125234,3,2,0.333333,0.5,0.666667,0.448333,-0.115,0.75,-0.25,1,3,2,0.333333,0.5,0.666667,0.276667,0.0566667,0.415,0.085,1,0.489604,0.133333,0.273521,0.233333,0.532337,0.329746,0.370755,0.0334246,0.333333,0,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emote,brow_inner,noise,25,64,1.52,0.0435337,0.175028,0.166384,0.0057916,0.0224939,3,1.97368,0.0305865,0.0339591,1.11026,0.0846568,0.159463,0.125016,3,3,0.666667,0.666667,1,0.663333,0.00333333,0.771667,-0.105,2,3,3,0.666667,0.666667,1,0.443333,0.223333,0.443333,0.223333,2,,,,,,,,,0.333333,0.333333,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emote,brow_outer,clean,25,64,1.52,0.0152356,0.0579175,0.0557154,0.00168643,0.00700659,3,1.97368,0.00928908,0.00972509,1.04694,0.0631675,0.123935,0.0433741,3,3,0.666667,0.666667,1,0.748333,-0.0816667,0.8,-0.133333,2,3,3,0.666667,0.666667,1,0.453333,0.213333,0.453333,0.213333,2,0.708678,0.45,0.316542,0.233333,0.483529,0.32101,0.408492,0.00949203,0.333333,0.333333,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emote,brow_outer,noise,25,64,1.52,0.0152182,0.0582018,0.055933,0.00171554,0.00774984,2,1.31579,0.00944458,0.00978418,1.03596,,,0.043383,3,2,0.333333,0.5,0.666667,0.546667,-0.213333,0.82,-0.32,1,3,2,0.333333,0.5,0.666667,0.321667,0.0116667,0.4825,0.0175,1,,,,,,,,,0.333333,0,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emote,lid_upper,clean,25,64,1.52,0.0307355,0.0785532,0.074133,0.00276961,0.0164365,1,0.657895,0.0208029,0.0208029,,,,0.0808232,3,1,0,0,0.333333,0.246667,-0.246667,0.74,-0.74,0,3,1,0,0,0.333333,0.145,-0.145,0.435,-0.435,0,0.882322,-0.15,0.368645,-0.166667,0.800233,0.417338,0.141898,0.0170927,0.5,-0.5,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emote,lid_upper,noise,25,64,1.52,0.0295461,0.0745741,0.069707,0.00282512,0.0167004,1,0.657895,0.0212158,0.0212158,,,,0.0809812,3,1,0,0,0.333333,0.246667,-0.246667,0.74,-0.74,0,3,1,0,0,0.333333,0.145,-0.145,0.435,-0.435,0,,,,,,,,,0.416667,-0.416667,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emote,jaw,clean,25,64,1.52,0.257721,0.718936,0.709403,0.0124405,0.0674683,3,1.97368,0.10113,0.231945,2.29354,0.245312,0.488198,1.15627,3,3,0.666667,0.666667,1,0.733333,-0.0666667,0.805,-0.138333,2,3,3,0,0,1,0.46,-0.46,0.46,-0.46,0,0.211024,0.466667,0.265448,0.3,0.593658,0.388858,0.164238,0.135089,0.583333,0.0833333,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,emote,jaw,noise,25,64,1.52,0.252345,0.708863,0.703904,0.00892374,0.073159,2,1.31579,0.165323,0.228068,1.37953,,,1.15539,3,2,0.333333,0.5,0.666667,0.485,-0.151667,0.8025,-0.3025,1,3,2,0,0,0.666667,0.306667,-0.306667,0.46,-0.46,0,,,,,,,,,0.5,-0.166667,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,medtalk,brow_inner,clean,60,154,1.53333,0.101128,0.22681,0.219841,0.00920518,0.0366537,0,0,,,,,,0.094694,3,0,0,,0,0,0,,,0,3,0,0,,0,0,0,,,0,0.237545,-0.2,0.21747,0.133333,0.0840294,0.261069,0.295648,0.0483441,0.416667,-0.416667,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,medtalk,brow_inner,noise,60,154,1.53333,0.0989113,0.225357,0.217906,0.00948238,0.0391222,0,0,,,,,,0.0947605,3,0,0,,0,0,0,,,0,3,0,0,,0,0,0,,,0,,,,,,,,,0.416667,-0.416667,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,medtalk,brow_outer,clean,60,154,1.53333,0.0797284,0.193073,0.18721,0.00779121,0.0273365,1,0.652174,0.0377503,0.0377503,,,,0.07595,3,1,0.333333,1,0.333333,0.273333,0.06,0.82,0.18,1,3,1,0.333333,1,0.333333,0.158333,0.175,0.475,0.525,1,0.62241,0.0333333,0.37479,0.0333333,0.589188,0.345218,0.3232,0.0494511,0.583333,-0.25,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,medtalk,brow_outer,noise,60,154,1.53333,0.0792705,0.191364,0.185429,0.00780278,0.0288394,1,0.652174,0.0380667,0.0380667,,,,0.0757562,3,1,0.333333,1,0.333333,0.273333,0.06,0.82,0.18,1,3,1,0.333333,1,0.333333,0.158333,0.175,0.475,0.525,1,,,,,,,,,0.5,-0.166667,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,medtalk,lid_upper,clean,60,154,1.53333,0.0311231,0.0761334,0.0735879,0.00322112,0.0104121,1,0.652174,0.0137834,0.0137834,,,,-0.0121192,3,1,0.333333,1,0.333333,0.266667,0.0666667,0.8,0.2,1,3,1,0,0,0.333333,0.16,-0.16,0.48,-0.48,0,0.635432,0.466667,0.410244,0.466667,0.797897,0.509174,0.263068,0.0142488,0.25,0.0833333,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,medtalk,lid_upper,noise,60,154,1.53333,0.0309601,0.0757042,0.0736078,0.00291917,0.0101982,1,0.652174,0.0134627,0.0134627,,,,-0.012109,3,1,0.333333,1,0.333333,0.266667,0.0666667,0.8,0.2,1,3,1,0,0,0.333333,0.16,-0.16,0.48,-0.48,0,,,,,,,,,0.416667,-0.0833333,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,medtalk,jaw,clean,60,154,1.53333,0.245304,0.712199,0.71002,0.00918586,0.0370971,4,2.6087,0.109734,0.213192,1.94281,0.257277,0.488927,0.184468,3,4,1,1,1.33333,0.753333,0.246667,0.7825,0.2175,3,3,4,1,0.75,1.33333,0.511667,0.488333,0.46125,0.28875,3,0.0769705,0.466667,0.354983,0.183333,0.357787,0.486009,0.265989,0.167441,0.916667,0.0833333,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,medtalk,jaw,noise,60,154,1.53333,0.249595,0.713272,0.708742,0.0132423,0.0472857,4,2.6087,0.109855,0.215706,1.96355,0.257398,0.491327,0.184875,3,4,1,1,1.33333,0.753333,0.246667,0.7825,0.2175,3,3,4,1,0.75,1.33333,0.511667,0.488333,0.46125,0.28875,3,,,,,,,,,0.916667,0.0833333,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,medtalk,brow_inner_net,clean,60,154,1.53333,0.119813,0.285746,0.276599,0.0118341,0.0468255,2,1.30435,0.0768826,0.0974383,1.26737,,,-0.332932,3,2,0.666667,1,0.666667,0.51,0.156667,0.765,0.235,2,3,2,0,0,0.666667,0.298333,-0.298333,0.4475,-0.4475,0,,,,,,,,,0.416667,0.25,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,medtalk,brow_inner_net,noise,60,154,1.53333,0.116513,0.285587,0.271991,0.0143663,0.0498992,2,1.30435,0.0741493,0.0924782,1.24719,,,-0.332583,3,2,0.666667,1,0.666667,0.51,0.156667,0.765,0.235,2,3,2,0,0,0.666667,0.298333,-0.298333,0.4475,-0.4475,0,,,,,,,,,0.416667,0.25,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,medtalk,brow_outer_net,clean,60,154,1.53333,0.0805129,0.190549,0.182417,0.00908649,0.0357043,1,0.652174,0.0694055,0.0694055,,,,-0.351676,3,1,0.333333,1,0.333333,0.263333,0.07,0.79,0.21,1,3,1,0,0,0.333333,0.153333,-0.153333,0.46,-0.46,0,,,,,,,,,0.5,-0.166667,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,medtalk,brow_outer_net,noise,60,154,1.53333,0.0806833,0.188089,0.177909,0.0100714,0.0423602,1,0.652174,0.0679341,0.0679341,,,,-0.351467,3,1,0.333333,1,0.333333,0.263333,0.07,0.79,0.21,1,3,1,0,0,0.333333,0.153333,-0.153333,0.46,-0.46,0,,,,,,,,,0.416667,-0.0833333,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,f0_follower,brow_inner,clean,60,154,1.53333,6.07355,11.7903,11.7902,0.0071007,0.545342,1,0.652174,6.06787,6.06787,,,,1.79097,3,1,0.333333,1,0.333333,0.266667,0.0666667,0.8,0.2,1,3,1,0.333333,1,0.333333,0.155,0.178333,0.465,0.535,1,0.965303,-0.0166667,0.26669,0.0166667,0.901782,0.0622725,0.00982767,2.15529,0.583333,-0.25,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,f0_follower,brow_inner,noise,60,154,1.53333,6.25154,11.8605,11.8202,0.161154,0.767961,1,0.652174,6.13604,6.13604,,,,1.76915,3,1,0.333333,1,0.333333,0.266667,0.0666667,0.8,0.2,1,3,1,0.333333,1,0.333333,0.155,0.178333,0.465,0.535,1,,,,,,,,,0.5,-0.166667,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,f0_follower,brow_outer,clean,60,154,1.53333,6.07355,11.7903,11.7902,0.0071007,0.545342,1,0.652174,6.06787,6.06787,,,,1.79097,3,1,0.333333,1,0.333333,0.266667,0.0666667,0.8,0.2,1,3,1,0.333333,1,0.333333,0.155,0.178333,0.465,0.535,1,0.965303,-0.0166667,0.26669,0.0166667,0.901782,0.0622725,0.00982767,2.15529,0.583333,-0.25,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,f0_follower,brow_outer,noise,60,154,1.53333,6.15609,11.7681,11.7388,0.136962,0.797048,1,0.652174,6.1044,6.1044,,,,1.79242,3,1,0.333333,1,0.333333,0.266667,0.0666667,0.8,0.2,1,3,1,0.333333,1,0.333333,0.155,0.178333,0.465,0.535,1,,,,,,,,,0.5,-0.166667,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,energy_follower,brow_inner,clean,60,154,1.53333,12.6144,44.4142,44.4064,0.137207,1.62059,3,1.95652,4.38641,9.69449,2.21012,0.221336,0.447059,19.5478,3,3,1,1,1,0.73,0.27,0.781667,0.218333,3,3,3,0.666667,0.666667,1,0.458333,0.208333,0.458333,0.208333,2,0.795532,0.166667,0.510291,0.0333333,0.900854,0.449897,0.236397,7.29869,0.75,0.25,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,energy_follower,brow_inner,noise,60,154,1.53333,12.722,44.0227,43.9043,0.532497,2.36712,3,1.95652,4.27214,10.1042,2.36514,0.224567,0.463936,19.5491,3,3,1,1,1,0.73,0.27,0.781667,0.218333,3,3,3,0.666667,0.666667,1,0.458333,0.208333,0.458333,0.208333,2,,,,,,,,,0.75,0.25,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,energy_follower,brow_outer,clean,60,154,1.53333,12.6144,44.4142,44.4064,0.137207,1.62059,3,1.95652,4.38641,9.69449,2.21012,0.221336,0.447059,19.5478,3,3,1,1,1,0.73,0.27,0.781667,0.218333,3,3,3,0.666667,0.666667,1,0.458333,0.208333,0.458333,0.208333,2,0.795532,0.166667,0.510291,0.0333333,0.900854,0.449897,0.236397,7.29869,0.75,0.25,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,energy_follower,brow_outer,noise,60,154,1.53333,13.587,45.356,45.2641,0.476106,2.28972,3,1.95652,4.65385,11.8141,2.53857,0.249138,0.511159,19.5376,3,3,1,1,1,0.713333,0.286667,0.765,0.235,3,3,3,1,1,1,0.455,0.545,0.455,0.545,3,,,,,,,,,0.75,0.25,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__src,cn_esd0002_short3_ang,cn,ang,src,source,reference,reference,1,medtalk_st,intensity,clean,60,154,1.53333,0.0942129,0.318622,0.315781,0.00700482,0.023086,4,2.6087,0.0343735,0.037538,1.09206,0.048929,0.0887068,0.551361,3,4,1,0.75,1.33333,0.858333,0.141667,0.77875,-0.02875,3,3,4,0.666667,0.5,1.33333,0.573333,0.0933333,0.45,0.05,2,,,,,,,,,0.75,0.25,1.047,0.902,0.99,-0.024,0,-0
cn_esd0002_short3_ang__tgt100,cn_esd0002_short3_ang,cn,ang,tgt100,target_null,reference,warn,1,emoface,brow_inner,clean,60,154,1.53333,0.0905536,0.148401,0.148384,0.000366458,0.0114082,1,0.652174,0.038748,0.038748,,,,0.0966431,3,1,0.333333,1,0.333333,0.268333,0.065,0.805,0.195,1,3,1,0.333333,1,0.333333,0.15,0.183333,0.45,0.55,1,0.469218,-0.116667,0.304337,0,0.6725,0.101454,0.0383247,0.0698435,0.333333,0,0.776,1.007,1.001,-0.039,0,-0
cn_esd0002_short3_ang__tgt100,cn_esd0002_short3_ang,cn,ang,tgt100,target_null,reference,warn,1,emoface,brow_inner,noise,60,154,1.53333,0.0876717,0.146678,0.144946,0.00370795,0.0158561,1,0.652174,0.0367225,0.0367225,,,,0.0956388,3,1,0.333333,1,0.333333,0.268333,0.065,0.805,0.195,1,3,1,0.333333,1,0.333333,0.15,0.183333,0.45,0.55,1,,,,,,,,,0.25,0.0833333,0.776,1.007,1.001,-0.039,0,-0
