source,channel,arm,family,metric,excl_fail,slope,ci_lo,ci_hi,p_boot_le0,rho,rho_items_mean,frac_monotone,r_within,swing_frac,n_items,n_cells,log_y_used,subset
emotalk,brow_mean,clean,dyn,m.amp,False,-0.37346,-0.81909,0.10211,0.961,-0.40357,-0.6,0.2,-0.59916,0.31868,15,5,True,lang:cn (descriptive)
emotalk,brow_mean,clean,dyn,m.amp,False,0.035515,-0.48923,0.50229,0.343,0.16667,0.16667,0.33333,0.076777,0.36871,9,3,True,lang:en (descriptive)
emotalk,brow_mean,clean,dyn,m.amp,False,0.10884,-0.33197,0.5213,0.316,0.30769,0,0.5,0.23481,0.37668,12,4,True,lang:jp (descriptive)
emotalk,brow_mean,clean,dyn,m.vel_rms,False,-0.21477,-0.4323,-0.012189,0.985,-0.26891,-0.41667,0.16667,-0.47087,0.2591,36,12,True,all
emotalk,brow_mean,clean,dyn,m.event_rate,False,-0.15582,-0.43535,0.11105,0.8645,-0.18386,-0.24837,0,-0.26638,0.2,36,12,False,all
emotalk,brow_mean,clean,combined,m.amp,False,-0.019294,-0.12003,0.083587,0.6465,-0.065498,-0.083333,0.33333,-0.094111,0.31737,36,12,True,all
emotalk,brow_mean,clean,combined,m.amp,True,-0.016976,-0.12519,0.092694,0.6255,-0.051161,-0.045455,0.36364,-0.080349,0.31737,35,12,True,excl_fail
emotalk,brow_mean,clean,combined,m.amp,False,-0.12451,-0.24547,-0.0035453,0.984,-0.58584,-0.5,0.2,-0.62471,0.28862,15,5,True,lang:cn (descriptive)
emotalk,brow_mean,clean,combined,m.amp,False,-0.030311,-0.25448,0.18434,0.606,-0.10541,-0.33333,0,-0.1476,0.4726,9,3,True,lang:en (descriptive)
emotalk,brow_mean,clean,combined,m.amp,False,0.12049,-0.0077906,0.26204,0.04,0.53218,0.625,0.75,0.56923,0.31737,12,4,True,lang:jp (descriptive)
emotalk,brow_mean,clean,combined,m.vel_rms,False,-0.055171,-0.13095,0.022301,0.9205,-0.32094,-0.33333,0.16667,-0.33778,0.2589,36,12,True,all
emotalk,brow_mean,clean,combined,m.vel_rms,True,-0.057043,-0.13806,0.025899,0.915,-0.31755,-0.27273,0.18182,-0.33845,0.2589,35,12,True,excl_fail
emotalk,brow_mean,clean,combined,m.event_rate,False,0.047212,-0.070484,0.15008,0.2115,0.27126,0.40981,0.2,0.20273,0.22222,36,12,False,all
emotalk,brow_mean,clean,combined,m.event_rate,True,0.063693,-0.057009,0.15808,0.135,0.33664,0.55157,0.22222,0.27114,0.22222,35,12,False,excl_fail
emotalk,brow_mean,clean,register,m.amp,False,-0.017214,-0.050276,0.0091316,0.8795,-0.22754,-0.20833,0.083333,-0.21299,0.17111,36,12,True,all
emotalk,brow_mean,clean,register,m.amp,False,-0.00048491,-0.026316,0.025559,0.515,-0.11786,-0.1,0,-0.0059835,0.17478,15,5,True,lang:cn (descriptive)
emotalk,brow_mean,clean,register,m.amp,False,-0.056834,-0.1609,0.0048048,0.962,-0.68333,-0.5,0,-0.59187,0.051254,9,3,True,lang:en (descriptive)
emotalk,brow_mean,clean,register,m.amp,False,-0.0087394,-0.043094,0.025598,0.654,-0.22378,-0.125,0.25,-0.13023,0.19187,12,4,True,lang:jp (descriptive)
emotalk,brow_mean,clean,register,m.vel_rms,False,-0.015329,-0.04329,0.013108,0.8605,-0.23269,-0.25,0.083333,-0.1921,0.19561,36,12,True,all
emotalk,brow_mean,clean,register,m.event_rate,False,-0.02766,-0.064954,0.0097315,0.927,-0.2357,-0.24837,0,-0.27694,0.125,36,12,False,all
emotalk,brow_mean,clean,rate,m.amp,False,0.86571,-0.5424,2.261,0.1025,0.28893,,,0.33424,0.16696,24,12,True,all
emotalk,brow_mean,clean,rate,m.amp,False,1.7405,0.18969,3.2243,0.022,0.6615,,,0.69356,0.27453,10,5,True,lang:cn (descriptive)
emotalk,brow_mean,clean,rate,m.amp,False,0.91536,-3.2524,5.5467,0.343,0.29277,,,0.24597,0.29013,6,3,True,lang:en (descriptive)
emotalk,brow_mean,clean,rate,m.amp,False,-0.26501,-1.5557,1.0257,0.694,-0.21822,,,-0.19397,0.15115,8,4,True,lang:jp (descriptive)
emotalk,brow_mean,clean,rate,m.vel_rms,False,-0.081847,-1.9603,1.5804,0.521,0.08427,,,-0.026498,0.17871,24,12,True,all
emotalk,brow_mean,clean,rate,m.event_rate,False,-0.33007,-2.9035,1.7131,0.567,0.024529,,,-0.07854,0.10526,24,12,False,all
emotalk,brow_mean,noise,span,m.amp,False,0.072293,-0.04919,0.22931,0.1865,0.11264,0.15833,0.083333,0.21833,0.18907,60,12,True,all
emotalk,brow_mean,noise,span,m.amp,True,0.078857,-0.046214,0.23795,0.1625,0.15599,0.225,0.16667,0.23587,0.18907,58,12,True,excl_fail
emotalk,brow_mean,noise,span,m.amp,False,0.14777,-0.1761,0.49222,0.308,0.19,0.08,0.2,0.30426,0.19209,25,5,True,lang:cn (descriptive)
emotalk,brow_mean,noise,span,m.amp,False,0.0064643,-0.03454,0.066305,0.414,0.082143,0.26667,0,0.063889,0.088243,15,3,True,lang:en (descriptive)
emotalk,brow_mean,noise,span,m.amp,False,0.047373,-0.021691,0.11827,0.058,0.10075,0.175,0,0.19423,0.17537,20,4,True,lang:jp (descriptive)
emotalk,brow_mean,noise,span,m.vel_rms,False,0.095845,-0.041819,0.26916,0.118,0.16416,0.05,0.083333,0.28424,0.20609,60,12,True,all
emotalk,brow_mean,noise,span,m.vel_rms,True,0.098688,-0.042768,0.27462,0.117,0.17617,0.025,0.083333,0.28905,0.20609,58,12,True,excl_fail
emotalk,brow_mean,noise,span,m.event_rate,False,0.027651,-0.15185,0.24281,0.437,-0.074263,-0.13801,0,0.074098,0.15,60,12,False,all
emotalk,brow_mean,noise,span,m.event_rate,True,0.034123,-0.14822,0.24684,0.4125,-0.048795,-0.13801,0,0.092051,0.15,58,12,False,excl_fail
emotalk,brow_mean,noise,span_pyin,m.amp,False,0.0327,-0.024943,0.18199,0.104,0.11987,0.1,0.083333,0.13467,0.18907,60,12,True,all
emotalk,brow_mean,noise,span_pyin,m.amp,True,0.035588,-0.019595,0.19314,0.0795,0.15746,0.225,0.16667,0.14611,0.18907,58,12,True,excl_fail
emotalk,brow_mean,noise,span_pyin,m.amp,False,0.13065,-0.17769,0.6036,0.305,0.11923,0.08,0.2,0.221,0.19209,25,5,True,lang:cn (descriptive)
emotalk,brow_mean,noise,span_pyin,m.amp,False,0.010661,-0.10492,0.077479,0.142,0.071429,0.033333,0,0.22383,0.088243,15,3,True,lang:en (descriptive)
emotalk,brow_mean,noise,span_pyin,m.amp,False,0.044193,-0.025148,0.11633,0.07,0.11429,0.175,0,0.17859,0.17537,20,4,True,lang:jp (descriptive)
emotalk,brow_mean,noise,span_pyin,m.vel_rms,False,0.059872,-0.010172,0.22254,0.0375,0.22323,0.083333,0.083333,0.24213,0.20609,60,12,True,all
emotalk,brow_mean,noise,span_pyin,m.vel_rms,True,0.060899,-0.0099016,0.23471,0.0365,0.22975,0.025,0.083333,0.24483,0.20609,58,12,True,excl_fail
emotalk,brow_mean,noise,span_pyin,m.event_rate,False,0.0081288,-0.11353,0.16373,0.445,-0.0505,-0.10193,0,0.029704,0.15,60,12,False,all
emotalk,brow_mean,noise,span_pyin,m.event_rate,True,0.010879,-0.10993,0.17567,0.416,-0.03874,-0.13801,0,0.040283,0.15,58,12,False,excl_fail
emotalk,brow_mean,noise,dyn,m.amp,False,-0.1341,-0.40563,0.12222,0.837,-0.10684,-0.20833,0.33333,-0.26182,0.34906,36,12,True,all
emotalk,brow_mean,noise,dyn,m.amp,False,-0.38637,-0.78804,0.047119,0.967,-0.50357,-0.6,0.2,-0.65086,0.31007,15,5,True,lang:cn (descriptive)
emotalk,brow_mean,noise,dyn,m.amp,False,-0.028174,-0.49923,0.34722,0.56,0.13333,0.16667,0.33333,-0.067759,0.33335,9,3,True,lang:en (descriptive)
emotalk,brow_mean,noise,dyn,m.amp,False,0.10985,-0.33121,0.52255,0.316,0.30769,0,0.5,0.23715,0.37713,12,4,True,lang:jp (descriptive)
emotalk,brow_mean,noise,dyn,m.vel_rms,False,-0.22931,-0.43935,-0.040584,0.9925,-0.26221,-0.41667,0.16667,-0.51626,0.21685,36,12,True,all
emotalk,brow_mean,noise,dyn,m.event_rate,False,-0.1269,-0.45201,0.14077,0.8085,-0.15759,0.1,0,-0.18286,0.27273,36,12,False,all
emotalk,brow_mean,noise,combined,m.amp,False,-0.016991,-0.11864,0.084706,0.625,-0.062223,-0.083333,0.33333,-0.082513,0.31619,36,12,True,all
emotalk,brow_mean,noise,combined,m.amp,True,-0.012616,-0.12022,0.097739,0.587,-0.037048,-0.045455,0.36364,-0.059621,0.31619,35,12,True,excl_fail
emotalk,brow_mean,noise,combined,m.amp,False,-0.11661,-0.23388,0.010452,0.97,-0.54805,-0.5,0.2,-0.60484,0.23935,15,5,True,lang:cn (descriptive)
emotalk,brow_mean,noise,combined,m.amp,False,-0.032416,-0.2721,0.19453,0.606,-0.10541,-0.33333,0,-0.14706,0.5027,9,3,True,lang:en (descriptive)
emotalk,brow_mean,noise,combined,m.amp,False,0.1191,-0.0092574,0.25872,0.04,0.53218,0.625,0.75,0.56582,0.31619,12,4,True,lang:jp (descriptive)
emotalk,brow_mean,noise,combined,m.vel_rms,False,-0.056491,-0.13062,0.019562,0.9325,-0.32422,-0.33333,0.16667,-0.35031,0.25499,36,12,True,all
emotalk,brow_mean,noise,combined,m.vel_rms,True,-0.058614,-0.13708,0.020826,0.9235,-0.32637,-0.27273,0.18182,-0.35219,0.25499,35,12,True,excl_fail
emotalk,brow_mean,noise,combined,m.event_rate,False,-0.0070649,-0.097025,0.077293,0.5545,0.014777,0.1366,0.1,-0.036224,0.25,36,12,False,all
emotalk,brow_mean,noise,combined,m.event_rate,True,-0.014203,-0.11217,0.074738,0.6105,-0.021231,0.15178,0.11111,-0.071096,0.25,35,12,False,excl_fail
emotalk,brow_mean,noise,register,m.amp,False,-0.014459,-0.04846,0.012376,0.8295,-0.16602,-0.20833,0.083333,-0.18491,0.19382,36,12,True,all
emotalk,brow_mean,noise,register,m.amp,False,0.0051325,-0.020673,0.031099,0.361,0.0071429,-0.1,0,0.067273,0.22559,15,5,True,lang:cn (descriptive)
emotalk,brow_mean,noise,register,m.amp,False,-0.057185,-0.16004,0.00812,0.962,-0.56667,-0.5,0,-0.6058,0.078195,9,3,True,lang:en (descriptive)
emotalk,brow_mean,noise,register,m.amp,False,-0.0072453,-0.041746,0.027238,0.654,-0.11189,-0.125,0.25,-0.10906,0.19096,12,4,True,lang:jp (descriptive)
emotalk,brow_mean,noise,register,m.vel_rms,False,-0.0151,-0.040377,0.012006,0.8705,-0.21853,-0.25,0.083333,-0.19801,0.20067,36,12,True,all
emotalk,brow_mean,noise,register,m.event_rate,False,-0.033572,-0.066959,-0.0035393,0.992,-0.36824,-0.39979,0,-0.34359,0.11111,36,12,False,all
emotalk,brow_mean,noise,rate,m.amp,False,0.83018,-0.52628,2.1567,0.1135,0.32504,,,0.32924,0.16634,24,12,True,all
emotalk,brow_mean,noise,rate,m.amp,False,1.8035,0.23042,3.157,0.017,0.80076,,,0.7164,0.28629,10,5,True,lang:cn (descriptive)
emotalk,brow_mean,noise,rate,m.amp,False,0.54151,-3.3541,5.1333,0.389,0.09759,,,0.15291,0.2977,6,3,True,lang:en (descriptive)
emotalk,brow_mean,noise,rate,m.amp,False,-0.16996,-1.4304,1.0905,0.595,0,,,-0.12861,0.1399,8,4,True,lang:jp (descriptive)
emotalk,brow_mean,noise,rate,m.vel_rms,False,-0.21778,-2.1712,1.4839,0.574,0.024077,,,-0.068505,0.16624,24,12,True,all
emotalk,brow_mean,noise,rate,m.event_rate,False,-0.057237,-2.6867,2.1158,0.497,0.18803,,,-0.013225,0.2,24,12,False,all
emotalk,brow_inner,clean,span,m.amp,False,0.071904,-0.037569,0.21948,0.1625,0.11386,0.091667,0,0.2248,0.15243,60,12,True,all
emotalk,brow_inner,clean,span,m.amp,True,0.076429,-0.034697,0.22546,0.1455,0.14854,0.11667,0,0.23609,0.15243,58,12,True,excl_fail
emotalk,brow_inner,clean,span,m.amp,False,0.14165,-0.14793,0.46735,0.312,0.19308,-0.12,0,0.30346,0.28105,25,5,True,lang:cn (descriptive)
emotalk,brow_inner,clean,span,m.amp,False,0.015,-0.0604,0.080539,0.254,0.17857,0.2,0,0.1876,0.094697,15,3,True,lang:en (descriptive)
emotalk,brow_inner,clean,span,m.amp,False,0.045781,0.010264,0.11068,0,0.14737,0.275,0,0.18643,0.12393,20,4,True,lang:jp (descriptive)
emotalk,brow_inner,clean,span_pyin,m.amp,False,0.036376,-0.017273,0.17442,0.064,0.12992,0.091667,0,0.15508,0.15243,60,12,True,all
emotalk,brow_inner,clean,span_pyin,m.amp,True,0.038172,-0.013364,0.17917,0.058,0.15267,0.11667,0,0.16185,0.15243,58,12,True,excl_fail
emotalk,brow_inner,clean,span_pyin,m.amp,False,0.13161,-0.14445,0.6075,0.307,0.13692,-0.12,0,0.23165,0.28105,25,5,True,lang:cn (descriptive)
emotalk,brow_inner,clean,span_pyin,m.amp,False,0.016413,-0.089068,0.043966,0.142,0.29286,0.2,0,0.43605,0.094697,15,3,True,lang:en (descriptive)
emotalk,brow_inner,clean,span_pyin,m.amp,False,0.042177,0.009094,0.10618,0,0.14887,0.275,0,0.16929,0.12393,20,4,True,lang:jp (descriptive)
emotalk,brow_inner,clean,dyn,m.amp,False,-0.10367,-0.32587,0.11914,0.818,-0.12049,-0.16667,0.41667,-0.24546,0.30006,36,12,True,all
emotalk,brow_inner,clean,dyn,m.amp,False,-0.32834,-0.59828,-0.018247,0.976,-0.49286,-0.6,0.2,-0.6815,0.41126,15,5,True,lang:cn (descriptive)
emotalk,brow_inner,clean,dyn,m.amp,False,-0.005312,-0.41158,0.24449,0.586,0.11667,0.33333,0.66667,-0.016742,0.16135,9,3,True,lang:en (descriptive)
emotalk,brow_inner,clean,dyn,m.amp,False,0.11052,-0.29142,0.48662,0.301,0.43357,0,0.5,0.26927,0.33263,12,4,True,lang:jp (descriptive)
emotalk,brow_inner,clean,combined,m.amp,False,-0.0094141,-0.10899,0.091109,0.576,0.0131,0.125,0.41667,-0.048725,0.33474,36,12,True,all
emotalk,brow_inner,clean,combined,m.amp,True,-0.011179,-0.11381,0.095929,0.5865,-0.0017642,0.090909,0.45455,-0.056038,0.33474,35,12,True,excl_fail
emotalk,brow_inner,clean,combined,m.amp,False,-0.091094,-0.23553,0.053339,0.903,-0.41576,-0.3,0.2,-0.43556,0.35113,15,5,True,lang:cn (descriptive)
emotalk,brow_inner,clean,combined,m.amp,False,-0.041605,-0.24869,0.077814,0.682,0,0.16667,0.33333,-0.26234,0.16643,9,3,True,lang:en (descriptive)
emotalk,brow_inner,clean,combined,m.amp,False,0.11683,-0.0026006,0.24609,0.04,0.62088,0.625,0.75,0.59581,0.29402,12,4,True,lang:jp (descriptive)
emotalk,brow_inner,clean,register,m.amp,False,-0.010424,-0.0407,0.013614,0.7675,-0.16474,-0.041667,0.16667,-0.16463,0.17154,36,12,True,all
emotalk,brow_inner,clean,register,m.amp,False,0.0056276,-0.011057,0.024168,0.311,0.0035714,-0.1,0,0.10784,0.17667,15,5,True,lang:cn (descriptive)
emotalk,brow_inner,clean,register,m.amp,False,-0.04272,-0.13848,0.010153,0.695,-0.28333,0.16667,0.33333,-0.51618,0.040683,9,3,True,lang:en (descriptive)
emotalk,brow_inner,clean,register,m.amp,False,-0.0065159,-0.046214,0.033162,0.613,-0.14685,-0.125,0.25,-0.10998,0.19916,12,4,True,lang:jp (descriptive)
emotalk,brow_inner,clean,rate,m.amp,False,0.87335,-0.28373,1.9666,0.0675,0.39727,,,0.39594,0.1672,24,12,True,all
emotalk,brow_inner,clean,rate,m.amp,False,2.2149,0.59774,3.2075,0.005,0.80076,,,0.82013,0.37158,10,5,True,lang:cn (descriptive)
emotalk,brow_inner,clean,rate,m.amp,False,0.1537,-1.709,3.4046,0.389,0.09759,,,0.066478,0.16478,6,3,True,lang:en (descriptive)
emotalk,brow_inner,clean,rate,m.amp,False,-0.26391,-1.2882,0.89259,0.7,-0.21822,,,-0.21769,0.12597,8,4,True,lang:jp (descriptive)
emotalk,brow_inner,noise,span,m.amp,False,0.069702,-0.03624,0.2166,0.1865,0.11081,0.091667,0.083333,0.22018,0.1591,60,12,True,all
emotalk,brow_inner,noise,span,m.amp,True,0.075281,-0.03216,0.2259,0.1645,0.14215,0.15,0.16667,0.23537,0.1591,58,12,True,excl_fail
emotalk,brow_inner,noise,span,m.amp,False,0.13189,-0.14208,0.47058,0.332,0.13385,-0.1,0.2,0.28719,0.30864,25,5,True,lang:cn (descriptive)
emotalk,brow_inner,noise,span,m.amp,False,0.028233,-0.0045127,0.072537,0.046,0.29286,0.43333,0,0.28356,0.10323,15,3,True,lang:en (descriptive)
emotalk,brow_inner,noise,span,m.amp,False,0.039087,-0.0038049,0.10962,0.036,0.052632,0.075,0,0.16129,0.12506,20,4,True,lang:jp (descriptive)
emotalk,brow_inner,noise,span_pyin,m.amp,False,0.037882,-0.024535,0.1667,0.079,0.11703,0.041667,0.083333,0.16318,0.1591,60,12,True,all
emotalk,brow_inner,noise,span_pyin,m.amp,True,0.040253,-0.019738,0.17469,0.0675,0.14448,0.15,0.16667,0.17275,0.1591,58,12,True,excl_fail
emotalk,brow_inner,noise,span_pyin,m.amp,False,0.11447,-0.14541,0.60273,0.332,0.065385,-0.1,0.2,0.20478,0.30864,25,5,True,lang:cn (descriptive)
emotalk,brow_inner,noise,span_pyin,m.amp,False,0.023794,-0.051875,0.030401,0.142,0.30357,0.23333,0,0.50765,0.10323,15,3,True,lang:en (descriptive)
emotalk,brow_inner,noise,span_pyin,m.amp,False,0.035334,-0.0049513,0.1045,0.058,0.04812,0.075,0,0.1437,0.12506,20,4,True,lang:jp (descriptive)
emotalk,brow_inner,noise,dyn,m.amp,False,-0.097709,-0.30457,0.11265,0.8205,-0.13774,-0.25,0.25,-0.24114,0.3008,36,12,True,all
emotalk,brow_inner,noise,dyn,m.amp,False,-0.28968,-0.52771,0.015024,0.964,-0.5,-0.6,0.2,-0.66368,0.38684,15,5,True,lang:cn (descriptive)
emotalk,brow_inner,noise,dyn,m.amp,False,-0.037681,-0.41329,0.18131,0.682,-0.13333,0,0,-0.11035,0.22283,9,3,True,lang:en (descriptive)
emotalk,brow_inner,noise,dyn,m.amp,False,0.10362,-0.29769,0.47911,0.301,0.43357,0,0.5,0.25389,0.33097,12,4,True,lang:jp (descriptive)
emotalk,brow_inner,noise,combined,m.amp,False,-0.0076223,-0.10097,0.086765,0.562,-0.032749,0.083333,0.33333,-0.040377,0.30834,36,12,True,all
emotalk,brow_inner,noise,combined,m.amp,True,-0.0066817,-0.10478,0.093788,0.55,-0.029991,0.045455,0.36364,-0.034285,0.30834,35,12,True,excl_fail
emotalk,brow_inner,noise,combined,m.amp,False,-0.081177,-0.19988,0.037521,0.883,-0.45356,-0.3,0.2,-0.43483,0.34498,15,5,True,lang:cn (descriptive)
emotalk,brow_inner,noise,combined,m.amp,False,-0.043292,-0.26974,0.10167,0.682,-0.052705,0,0,-0.23609,0.22912,9,3,True,lang:en (descriptive)
emotalk,brow_inner,noise,combined,m.amp,False,0.11107,-0.012024,0.24062,0.04,0.59131,0.625,0.75,0.56882,0.29979,12,4,True,lang:jp (descriptive)
emotalk,brow_inner,noise,register,m.amp,False,-0.0098168,-0.042394,0.016361,0.7315,-0.12355,-0.041667,0.16667,-0.15185,0.1898,36,12,True,all
emotalk,brow_inner,noise,register,m.amp,False,0.010164,-0.01284,0.033333,0.199,0.125,0.1,0,0.19488,0.20569,15,5,True,lang:cn (descriptive)
emotalk,brow_inner,noise,register,m.amp,False,-0.049588,-0.15008,0.010372,0.84,-0.5,-0.16667,0.33333,-0.5627,0.041951,9,3,True,lang:en (descriptive)
emotalk,brow_inner,noise,register,m.amp,False,-0.0052676,-0.044957,0.034402,0.613,-0.14685,-0.125,0.25,-0.091101,0.19557,12,4,True,lang:jp (descriptive)
emotalk,brow_inner,noise,rate,m.amp,False,0.71573,-0.45859,1.7831,0.114,0.3732,,,0.33348,0.19645,24,12,True,all
emotalk,brow_inner,noise,rate,m.amp,False,2.0047,0.47819,2.9373,0.007,0.80076,,,0.80489,0.3461,10,5,True,lang:cn (descriptive)
emotalk,brow_inner,noise,rate,m.amp,False,-0.28994,-2.239,3.2213,0.718,0.09759,,,-0.11576,0.21014,6,3,True,lang:en (descriptive)
emotalk,brow_inner,noise,rate,m.amp,False,-0.14126,-1.1321,1.0161,0.576,0,,,-0.12116,0.11127,8,4,True,lang:jp (descriptive)
emotalk,brow_outer,clean,span,m.amp,False,0.089094,-0.070314,0.26563,0.1595,0.16899,0.125,0.083333,0.22792,0.25622,60,12,True,all
emotalk,brow_outer,clean,span,m.amp,True,0.093047,-0.070756,0.27244,0.1555,0.20164,0.1,0.083333,0.23505,0.25622,58,12,True,excl_fail
emotalk,brow_outer,clean,span,m.amp,False,0.18645,-0.22908,0.54158,0.241,0.30385,0.16,0,0.32467,0.25847,25,5,True,lang:cn (descriptive)
emotalk,brow_outer,clean,span,m.amp,False,0.0059583,-0.069673,0.095045,0.414,0.11786,0.2,0.33333,0.036616,0.11087,15,3,True,lang:en (descriptive)
emotalk,brow_outer,clean,span,m.amp,False,0.055553,-0.05944,0.1736,0.182,0.066165,0.025,0,0.20673,0.21798,20,4,True,lang:jp (descriptive)
emotalk,brow_outer,clean,span_pyin,m.amp,False,0.051733,-0.033668,0.2235,0.0755,0.189,0.125,0.083333,0.18047,0.25622,60,12,True,all
emotalk,brow_outer,clean,span_pyin,m.amp,True,0.053311,-0.032761,0.23423,0.0715,0.20422,0.1,0.083333,0.18485,0.25622,58,12,True,excl_fail
emotalk,brow_outer,clean,span_pyin,m.amp,False,0.1785,-0.26815,0.68133,0.261,0.26,0.16,0,0.25537,0.25847,25,5,True,lang:cn (descriptive)
emotalk,brow_outer,clean,span_pyin,m.amp,False,0.02688,-0.099154,0.1108,0.046,0.21786,0.2,0.33333,0.35089,0.11087,15,3,True,lang:en (descriptive)
emotalk,brow_outer,clean,span_pyin,m.amp,False,0.05315,-0.063212,0.17421,0.182,0.10376,0.025,0,0.19494,0.21798,20,4,True,lang:jp (descriptive)
emotalk,brow_outer,clean,dyn,m.amp,False,-0.12246,-0.49729,0.21075,0.727,-0.047628,-0.29167,0.33333,-0.17884,0.42307,36,12,True,all
emotalk,brow_outer,clean,dyn,m.amp,False,-0.41859,-1.0439,0.20136,0.921,-0.31786,-0.6,0.2,-0.53005,0.41605,15,5,True,lang:cn (descriptive)
emotalk,brow_outer,clean,dyn,m.amp,False,0.076341,-0.56689,0.8341,0.389,0.18333,-0.16667,0.33333,0.11269,0.43009,9,3,True,lang:en (descriptive)
emotalk,brow_outer,clean,dyn,m.amp,False,0.10716,-0.37252,0.55599,0.33,0.3007,0,0.5,0.2035,0.41822,12,4,True,lang:jp (descriptive)
emotalk,brow_outer,clean,combined,m.amp,False,-0.029173,-0.14888,0.090005,0.6865,-0.131,-0.125,0.16667,-0.11974,0.33954,36,12,True,all
emotalk,brow_outer,clean,combined,m.amp,True,-0.022772,-0.15183,0.10301,0.6425,-0.086445,-0.090909,0.18182,-0.091257,0.33954,35,12,True,excl_fail
emotalk,brow_outer,clean,combined,m.amp,False,-0.15793,-0.30439,-0.031166,1,-0.68034,-0.5,0,-0.67865,0.29989,15,5,True,lang:cn (descriptive)
emotalk,brow_outer,clean,combined,m.amp,False,-0.019017,-0.26026,0.29086,0.606,-0.052705,-0.33333,0,-0.068191,0.4745,9,3,True,lang:en (descriptive)
emotalk,brow_outer,clean,combined,m.amp,False,0.12415,-0.012981,0.27799,0.04,0.50262,0.5,0.5,0.5442,0.33954,12,4,True,lang:jp (descriptive)
emotalk,brow_outer,clean,register,m.amp,False,-0.024003,-0.061698,0.0062632,0.933,-0.25817,-0.45833,0,-0.23351,0.20159,36,12,True,all
emotalk,brow_outer,clean,register,m.amp,False,-0.0065974,-0.043727,0.030838,0.617,-0.12143,-0.2,0,-0.057599,0.23895,15,5,True,lang:cn (descriptive)
emotalk,brow_outer,clean,register,m.amp,False,-0.070949,-0.18332,-0.00054298,1,-0.78333,-0.83333,0,-0.64138,0.10393,9,3,True,lang:en (descriptive)
emotalk,brow_outer,clean,register,m.amp,False,-0.010963,-0.042751,0.023288,0.743,-0.25175,-0.5,0,-0.13964,0.20159,12,4,True,lang:jp (descriptive)
emotalk,brow_outer,clean,rate,m.amp,False,0.85807,-1.0078,2.8058,0.1895,0.27689,,,0.25075,0.19494,24,12,True,all
emotalk,brow_outer,clean,rate,m.amp,False,1.266,-0.92306,3.4557,0.186,0.59186,,,0.42903,0.19271,10,5,True,lang:cn (descriptive)
emotalk,brow_outer,clean,rate,m.amp,False,1.677,-4.7957,7.6888,0.343,0.29277,,,0.31198,0.39666,6,3,True,lang:en (descriptive)
emotalk,brow_outer,clean,rate,m.amp,False,-0.26611,-1.8233,1.2911,0.671,-0.21822,,,-0.16591,0.16671,8,4,True,lang:jp (descriptive)
emotalk,brow_outer,noise,span,m.amp,False,0.074883,-0.072644,0.24642,0.195,0.14115,0.05,0.083333,0.19539,0.22642,60,12,True,all
emotalk,brow_outer,noise,span,m.amp,True,0.082433,-0.068729,0.25463,0.178,0.18103,0.016667,0.083333,0.21374,0.22642,58,12,True,excl_fail
emotalk,brow_outer,noise,span,m.amp,False,0.16365,-0.21474,0.51991,0.281,0.31538,0.18,0.2,0.2901,0.42806,25,5,True,lang:cn (descriptive)
emotalk,brow_outer,noise,span,m.amp,False,-0.015304,-0.11053,0.10729,0.753,-0.092857,-0.13333,0,-0.10095,0.15618,15,3,True,lang:en (descriptive)
emotalk,brow_outer,noise,span,m.amp,False,0.055659,-0.058001,0.17234,0.172,0.054135,0.025,0,0.21019,0.22281,20,4,True,lang:jp (descriptive)
emotalk,brow_outer,noise,span_pyin,m.amp,False,0.027518,-0.0405,0.20118,0.1955,0.13532,0.025,0.083333,0.097911,0.22642,60,12,True,all
emotalk,brow_outer,noise,span_pyin,m.amp,True,0.030922,-0.036394,0.21665,0.1625,0.16983,0.016667,0.083333,0.11005,0.22642,58,12,True,excl_fail
