participant,listener_group,in_primary,block,trial_index,is_practice,is_catch,revision,stimulus_file,stim_language,voice_id,voice_emotion,presentation,cue_manip,voice_arm,widget,n_afc,chosen_side,response_emotion,intensity,naturalness,confidence,rt_ms,n_replays,focus_lost,focus_hidden,correct,catch_correct
P02,cn,1,pair_ml,58,0,0,0,v6_pair_ml_44c920798b_2.mp4,en,en_ang_short_sentence,ang,AV_pair,L:L|R:E,L_vs_E@en,buttons,7,same,S0,,,,912,0,0,0,,
P02,cn,1,pair_ml,59,0,0,0,v6_pair_ml_1780ae57a3_2.mp4,jp,jp_sad_short_sentence,sad,AV_pair,L:L|R:Lrev,L_vs_Lrev@jp,buttons,7,right,R1,,,,845,0,0,0,,
P02,cn,1,pair_ml,60,0,0,0,v6_pair_ml_a717ea56f4_1.mp4,cn,0002_000838,hap,AV_pair,L:Lrev|R:L,L_vs_Lrev@cn,buttons,7,left,L1,,,,623,1,0,0,,
P02,cn,1,pair_ml,61,0,0,0,v6_pair_ml_0bc71a1be9_2.mp4,jp,jp_ang_short_sentence,ang,AV_pair,L:L|R:Lrev,L_vs_Lrev@jp,buttons,7,same,S0,,,,661,0,0,0,,
P02,cn,1,pair_ml,62,0,0,0,v6_pair_ml_f26827db2f_1.mp4,en,en_hap_short_sentence,hap,AV_pair,L:E|R:L,L_vs_E@en,buttons,7,left,L2,,,,993,0,0,0,,
P02,cn,1,pair_mute,63,0,0,0,v6_pair_mute_005d45f10b_2.mp4,en,rav06,ang,AV_pair,L:H|R:E,mute:H_vs_E@strong,buttons,7,left,L1,,,,770,1,0,0,,
P02,cn,1,pair_mute,64,0,0,0,v6_pair_mute_39140f1f71_1.mp4,en,rav04,hap,AV_pair,L:E|R:H,mute:H_vs_E@strong,buttons,7,right,R2,,,,1526,0,0,0,,
P02,cn,1,pair_mute,65,0,0,0,v6_pair_mute_30ad4160ab_1.mp4,en,rav18,dis,AV_pair,L:E|R:H,mute:H_vs_E@strong,buttons,7,left,L3,,,,473,0,0,0,,
P02,cn,1,pair_mute,66,0,0,0,v6_pair_mute_250e7890e4_2.mp4,en,rav20,fear,AV_pair,L:H|R:E,mute:H_vs_E@strong,buttons,7,right,R2,,,,656,0,0,0,,
P02,cn,1,pair_mute,67,0,0,0,v6_pair_mute_3b6fa3b207_2.mp4,en,rav16,hap,AV_pair,L:H|R:E,mute:H_vs_E@strong,buttons,7,right,R2,,,,887,0,0,0,,
P02,cn,1,pair_mute,68,0,0,0,v6_pair_mute_555cc59e4b_1.mp4,en,rav10,fear,AV_pair,L:E|R:H,mute:H_vs_E@strong,buttons,7,left,L2,,,,786,0,0,0,,
P02,cn,1,voice_only,69,0,0,0,v6_voice_cd8f85d3b2_1.mp4,en,rav04,hap,voice_only,voice:normal,voice_check,buttons,7,,hap,2,,,738,0,0,0,1,
P02,cn,1,voice_only,70,0,0,0,v6_voice_70e2096718_1.mp4,en,rav20,fear,voice_only,voice:strong,voice_check,buttons,7,,fear,5,,,954,0,0,0,1,
P02,cn,1,voice_only,71,0,0,0,v6_voice_214566cf57_1.mp4,en,rav14,hap,voice_only,voice:normal,voice_check,buttons,7,,hap,4,,,811,0,0,0,1,
P02,cn,1,voice_only,72,0,0,0,v6_voice_aaea5d0aab_1.mp4,en,rav12,fear,voice_only,voice:strong,voice_check,buttons,7,,fear,3,,,2170,0,0,0,1,
P02,cn,1,voice_only,73,0,0,0,v6_voice_50a83a8476_1.mp4,en,rav18,dis,voice_only,voice:normal,voice_check,buttons,7,,sur,4,,,844,0,0,0,0,
P02,cn,1,voice_only,74,0,0,0,v6_voice_08aabec890_1.mp4,en,rav06,ang,voice_only,voice:strong,voice_check,buttons,7,,ang,5,,,382,0,0,0,1,
P02,cn,1,voice_only,75,0,0,0,v6_voice_7642129e05_1.mp4,en,rav12,fear,voice_only,voice:normal,voice_check,buttons,7,,sad,2,,,2140,0,0,0,0,
P02,cn,1,voice_only,75,0,0,1,v6_voice_7642129e05_1.mp4,en,rav12,fear,voice_only,voice:normal,voice_check,buttons,7,,sad,2,,,910,0,0,0,0,
P02,cn,1,voice_only,76,0,0,0,v6_voice_5daeb1533f_1.mp4,en,rav04,hap,voice_only,voice:strong,voice_check,buttons,7,,hap,3,,,771,0,0,0,1,
P02,cn,1,voice_only,77,0,0,0,v6_voice_a66c973128_1.mp4,en,rav06,ang,voice_only,voice:normal,voice_check,buttons,7,,ang,1,,,1407,0,0,0,1,
P02,cn,1,voice_only,78,0,0,0,v6_voice_b0cfac7f4c_1.mp4,en,rav18,dis,voice_only,voice:strong,voice_check,buttons,7,,sur,3,,,1944,0,0,0,0,
P02,cn,1,voice_only,79,0,0,0,v6_voice_fb11565c01_1.mp4,en,rav20,fear,voice_only,voice:normal,voice_check,buttons,7,,sad,5,,,568,0,0,0,0,
P02,cn,1,voice_only,80,0,0,0,v6_voice_17e973c755_1.mp4,en,rav14,hap,voice_only,voice:strong,voice_check,buttons,7,,hap,6,,,1773,0,0,0,1,
P03,cn,1,single,0,0,0,0,v6_single_739783e84d_3.mp4,en,rav10,fear,AV,,,buttons,7,,sad,3,2,,1224,2,0,0,0,
P03,cn,1,single,1,0,0,0,v6_single_7b8afe562a_2.mp4,en,rav06,ang,AV,,,buttons,7,,ang,2,2,,2119,0,0,0,1,
P03,cn,1,single,2,0,0,0,v6_single_24bf624e7d_1.mp4,en,rav16,hap,AV,,,buttons,7,,hap,4,4,,1469,0,0,0,1,
P03,cn,1,single,3,0,0,0,v6_single_802ffa53c5_3.mp4,en,rav20,fear,AV,,,buttons,7,,fear,1,1,,2187,0,0,0,1,
P03,cn,1,single,4,0,0,0,v6_single_76ee15a092_1.mp4,en,rav04,hap,AV,,,buttons,7,,hap,4,3,,3246,0,0,0,1,
P03,cn,1,single,5,0,0,0,v6_single_a721e1869f_2.mp4,en,rav18,dis,AV,,,buttons,7,,dis,3,2,,1372,0,0,0,1,
P03,cn,1,practice,6,1,0,0,v6_practice_85af89ed95_2.mp4,en,rav10,hap,AV_pair,L:H|R:E,practice:H_vs_E@strong,buttons,7,left,L1,,,,2856,2,0,0,,
P03,cn,1,practice,7,1,0,0,v6_practice_cd0abf6ffd_1.mp4,en,rav22,ang,AV_pair,L:E|R:H,practice:H_vs_E@strong,buttons,7,left,L2,,,,1539,1,0,0,,
P03,cn,1,pair,8,0,0,0,v6_pair_fb8e3dd060_1.mp4,en,rav08,ang,AV_pair,L:E|R:H,H_vs_E@normal,buttons,7,right,R1,,,,1904,0,0,0,,
P03,cn,1,pair,9,0,0,0,v6_pair_d81bffa4be_1.mp4,en,rav02,ang,AV_pair,L:E|R:H,H_vs_E@strong,buttons,7,right,R2,,,,1075,1,0,0,,
P03,cn,1,pair,10,0,0,0,v6_pair_faec1498b7_2.mp4,en,rav08,ang,AV_pair,L:H|R:R,H_vs_R@strong,buttons,7,same,S0,,,,1531,2,0,0,,
P03,cn,1,pair,11,0,0,0,v6_pair_c38e9eb491_2.mp4,en,rav18,dis,AV_pair,L:H|R:E,H_vs_E@strong,buttons,7,right,R1,,,,1394,1,0,0,,
P03,cn,1,pair,12,0,0,0,v6_pair_d3f0adc106_1.mp4,en,rav10,fear,AV_pair,L:R|R:H,H_vs_R@strong,buttons,7,same,S0,,,,1548,1,0,0,,
P03,cn,1,pair,13,0,0,0,v6_pair_13ae59e46d_2.mp4,en,rav02,dis,AV_pair,L:H|R:E,H_vs_E@strong,buttons,7,right,R1,,,,1386,1,0,0,,
P03,cn,1,pair,14,0,0,0,v6_pair_0c7d060d5f_2.mp4,en,rav24,dis,AV_pair,L:H|R:E,H_vs_E@strong,buttons,7,right,R1,,,,1579,1,0,0,,
P03,cn,1,pair,15,0,0,0,v6_pair_417168a67a_2.mp4,en,rav20,fear,AV_pair,L:H|R:R,H_vs_R@strong,buttons,7,same,S0,,,,1112,0,0,0,,
P03,cn,1,pair,16,0,0,0,v6_pair_53e6c4770b_2.mp4,en,rav14,hap,AV_pair,L:H|R:E,H_vs_E@strong,buttons,7,left,L2,,,,1017,1,0,0,,
P03,cn,1,pair,17,0,0,0,v6_pair_8073668068_1.mp4,en,rav02,dis,AV_pair,L:R|R:H,H_vs_R@strong,buttons,7,right,R1,,,,1029,0,0,0,,
P03,cn,1,pair_catch,18,0,1,0,v6_catch_6f7a8a44b1_1.mp4,en,rav10,hap,AV_pair,L:H|R:still,correct:left,buttons,2,left,left,,,,3992,0,0,0,1,1
P03,cn,1,pair,19,0,0,0,v6_pair_3b7f4443aa_1.mp4,en,rav12,fear,AV_pair,L:E|R:H,H_vs_E@normal,buttons,7,right,R1,,,,1266,1,0,0,,
P03,cn,1,pair,20,0,0,0,v6_pair_93629a9394_1.mp4,en,rav06,ang,AV_pair,L:R|R:H,H_vs_R@strong,buttons,7,left,L2,,,,1005,2,0,0,,
P03,cn,1,pair,21,0,0,0,v6_pair_5adfe6a4bd_1.mp4,en,rav20,fear,AV_pair,L:E|R:H,H_vs_E@normal,buttons,7,right,R1,,,,957,3,0,0,,
P03,cn,1,pair,22,0,0,0,v6_pair_dc983160dd_2.mp4,en,rav02,ang,AV_pair,L:H|R:R,H_vs_R@strong,buttons,7,right,R2,,,,1326,0,0,0,,
P03,cn,1,pair,23,0,0,0,v6_pair_3961b3142e_1.mp4,en,rav20,fear,AV_pair,L:E|R:H,H_vs_E@strong,buttons,7,same,S0,,,,1030,1,0,0,,
P03,cn,1,pair,24,0,0,0,v6_pair_87b373e751_1.mp4,en,rav16,hap,AV_pair,L:E|R:H,H_vs_E@strong,buttons,7,right,R2,,,,984,0,0,0,,
P03,cn,1,pair,25,0,0,0,v6_pair_6f570415b8_2.mp4,en,rav12,fear,AV_pair,L:H|R:R,H_vs_R@strong,buttons,7,left,L1,,,,881,0,0,0,,
P03,cn,1,pair,26,0,0,0,v6_pair_db8f08e27f_2.mp4,en,rav10,fear,AV_pair,L:H|R:E,H_vs_E@normal,buttons,7,left,L1,,,,1025,2,0,0,,
P03,cn,1,pair,27,0,0,0,v6_pair_0c8482b715_1.mp4,en,rav02,ang,AV_pair,L:E|R:H,H_vs_E@normal,buttons,7,right,R2,,,,860,0,0,0,,
P03,cn,1,pair,28,0,0,0,v6_pair_e86b22f765_2.mp4,en,rav24,dis,AV_pair,L:H|R:E,H_vs_E@normal,buttons,7,right,R1,,,,1370,2,0,0,,
P03,cn,1,pair,29,0,0,0,v6_pair_69a37819e2_2.mp4,en,rav10,fear,AV_pair,L:H|R:E,H_vs_E@strong,buttons,7,right,R1,,,,1710,2,0,0,,
P03,cn,1,pair,30,0,0,0,v6_pair_5caed2de25_2.mp4,en,rav06,ang,AV_pair,L:H|R:E,H_vs_E@normal,buttons,7,left,L1,,,,3700,2,0,0,,
P03,cn,1,pair,31,0,0,0,v6_pair_58bfd0c96b_1.mp4,en,rav24,dis,AV_pair,L:R|R:H,H_vs_R@strong,buttons,7,same,S0,,,,1307,1,0,0,,
P03,cn,1,pair,32,0,0,0,v6_pair_c12bac8692_1.mp4,en,rav08,ang,AV_pair,L:E|R:H,H_vs_E@strong,buttons,7,left,L1,,,,1567,2,0,0,,
P03,cn,1,pair,33,0,0,0,v6_pair_a97dec2f4e_1.mp4,en,rav14,hap,AV_pair,L:R|R:H,H_vs_R@strong,buttons,7,right,R1,,,,791,1,0,0,,
P03,cn,1,pair,34,0,0,0,v6_pair_f5403c44bd_2.mp4,en,rav16,hap,AV_pair,L:H|R:R,H_vs_R@strong,buttons,7,left,L2,,,,1226,1,0,0,,
P03,cn,1,pair,35,0,0,0,v6_pair_7697f115bc_1.mp4,en,rav12,fear,AV_pair,L:E|R:H,H_vs_E@strong,buttons,7,same,S0,,,,1867,1,0,0,,
P03,cn,1,pair,36,0,0,0,v6_pair_4a472014db_2.mp4,en,rav06,ang,AV_pair,L:H|R:E,H_vs_E@strong,buttons,7,same,S0,,,,1301,2,0,0,,
P03,cn,1,pair,37,0,0,0,v6_pair_66fc12fdc8_2.mp4,en,rav14,hap,AV_pair,L:H|R:E,H_vs_E@normal,buttons,7,left,L1,,,,2075,4,0,0,,
P03,cn,1,pair,38,0,0,0,v6_pair_0a26430948_1.mp4,en,rav04,hap,AV_pair,L:E|R:H,H_vs_E@normal,buttons,7,right,R1,,,,1307,0,0,0,,
P03,cn,1,pair,39,0,0,0,v6_pair_23d7c570a2_1.mp4,en,rav04,hap,AV_pair,L:E|R:H,H_vs_E@strong,buttons,7,right,R1,,,,940,0,0,0,,
P03,cn,1,pair,40,0,0,0,v6_pair_97e6c7f1ce_2.mp4,en,rav18,dis,AV_pair,L:H|R:E,H_vs_E@normal,buttons,7,right,R1,,,,920,1,0,0,,
P03,cn,1,pair,41,0,0,0,v6_pair_e5c0cf4a07_2.mp4,en,rav04,hap,AV_pair,L:H|R:R,H_vs_R@strong,buttons,7,left,L1,,,,971,0,0,0,,
P03,cn,1,pair,42,0,0,0,v6_pair_1fc4717f31_1.mp4,en,rav16,hap,AV_pair,L:E|R:H,H_vs_E@normal,buttons,7,right,R1,,,,786,3,0,0,,
P03,cn,1,pair,43,0,0,0,v6_pair_7ef69736a7_1.mp4,en,rav18,dis,AV_pair,L:R|R:H,H_vs_R@strong,buttons,7,right,R1,,,,667,0,0,0,,
P03,cn,1,pair,44,0,0,0,v6_pair_33e30e2c1d_2.mp4,en,rav02,dis,AV_pair,L:H|R:E,H_vs_E@normal,buttons,7,right,R1,,,,1650,1,0,0,,
P03,cn,1,pair_ml,45,0,0,0,v6_pair_ml_0bc71a1be9_2.mp4,jp,jp_ang_short_sentence,ang,AV_pair,L:L|R:Lrev,L_vs_Lrev@jp,buttons,7,right,R1,,,,1798,4,0,0,,
P03,cn,1,pair_ml,46,0,0,0,v6_pair_ml_d6dd46665d_2.mp4,cn,0002_001188,sad,AV_pair,L:L|R:Lrev,L_vs_Lrev@cn,buttons,7,same,S0,,,,2013,2,0,0,,
P03,cn,1,pair_ml,47,0,0,0,v6_pair_ml_e5fa8f451a_1.mp4,en,en_ang_short_sentence,ang,AV_pair,L:Lrev|R:L,L_vs_Lrev@en,buttons,7,left,L1,,,,1552,1,0,0,,
P03,cn,1,pair_ml,48,0,0,0,v6_pair_ml_a717ea56f4_1.mp4,cn,0002_000838,hap,AV_pair,L:Lrev|R:L,L_vs_Lrev@cn,buttons,7,right,R1,,,,899,3,0,0,,
P03,cn,1,pair_ml,49,0,0,0,v6_pair_ml_1780ae57a3_2.mp4,jp,jp_sad_short_sentence,sad,AV_pair,L:L|R:Lrev,L_vs_Lrev@jp,buttons,7,left,L1,,,,1167,1,0,0,,
P03,cn,1,pair_ml,50,0,0,0,v6_pair_ml_7e3e5bb20d_1.mp4,cn,0002_000488,ang,AV_pair,L:E|R:L,L_vs_E@cn,buttons,7,right,R2,,,,1304,1,0,0,,
P03,cn,1,pair_ml,51,0,0,0,v6_pair_ml_f26827db2f_1.mp4,en,en_hap_short_sentence,hap,AV_pair,L:E|R:L,L_vs_E@en,buttons,7,right,R1,,,,1860,0,0,0,,
P03,cn,1,pair_ml,52,0,0,0,v6_pair_ml_4fc1e0e0d1_1.mp4,jp,jp_sad_short_sentence,sad,AV_pair,L:E|R:L,L_vs_E@jp,buttons,7,right,R1,,,,1028,0,0,0,,
P03,cn,1,pair_ml,53,0,0,0,v6_pair_ml_c4711cd80a_2.mp4,cn,0002_000488,ang,AV_pair,L:L|R:Lrev,L_vs_Lrev@cn,buttons,7,right,R1,,,,846,0,0,0,,
P03,cn,1,pair_ml,54,0,0,0,v6_pair_ml_97c8810aa2_2.mp4,en,en_hap_short_sentence,hap,AV_pair,L:L|R:Lrev,L_vs_Lrev@en,buttons,7,same,S0,,,,1439,2,0,0,,
P03,cn,1,pair_ml,55,0,0,0,v6_pair_ml_d921b78eb4_1.mp4,jp,jp_ang_short_sentence,ang,AV_pair,L:E|R:L,L_vs_E@jp,buttons,7,same,S0,,,,1261,0,0,0,,
P03,cn,1,pair_ml,56,0,0,0,v6_pair_ml_98df03baec_2.mp4,en,en_sad_short_sentence,sad,AV_pair,L:L|R:E,L_vs_E@en,buttons,7,right,R1,,,,1241,1,0,0,,
P03,cn,1,pair_ml,57,0,0,0,v6_pair_ml_afa28cd8ae_2.mp4,jp,jp_hap_short_sentence,hap,AV_pair,L:L|R:E,L_vs_E@jp,buttons,7,same,S0,,,,947,2,0,0,,
P03,cn,1,pair_ml,58,0,0,0,v6_pair_ml_d5ab099d51_1.mp4,cn,0002_001188,sad,AV_pair,L:E|R:L,L_vs_E@cn,buttons,7,left,L2,,,,1490,2,0,0,,
P03,cn,1,pair_ml,59,0,0,0,v6_pair_ml_c3519312c6_1.mp4,jp,jp_hap_short_sentence,hap,AV_pair,L:Lrev|R:L,L_vs_Lrev@jp,buttons,7,same,S0,,,,1386,1,0,0,,
P03,cn,1,pair_ml,60,0,0,0,v6_pair_ml_44c920798b_2.mp4,en,en_ang_short_sentence,ang,AV_pair,L:L|R:E,L_vs_E@en,buttons,7,same,S0,,,,1326,3,0,0,,
P03,cn,1,pair_ml,61,0,0,0,v6_pair_ml_9b2f256f7d_2.mp4,cn,0002_000838,hap,AV_pair,L:L|R:E,L_vs_E@cn,buttons,7,right,R1,,,,815,1,0,0,,
P03,cn,1,pair_ml,62,0,0,0,v6_pair_ml_506942a631_1.mp4,en,en_sad_short_sentence,sad,AV_pair,L:Lrev|R:L,L_vs_Lrev@en,buttons,7,right,R1,,,,1418,3,0,0,,
P03,cn,1,pair_mute,63,0,0,0,v6_pair_mute_3b6fa3b207_2.mp4,en,rav16,hap,AV_pair,L:H|R:E,mute:H_vs_E@strong,buttons,7,left,L1,,,,919,5,0,0,,
P03,cn,1,pair_mute,64,0,0,0,v6_pair_mute_30ad4160ab_1.mp4,en,rav18,dis,AV_pair,L:E|R:H,mute:H_vs_E@strong,buttons,7,right,R1,,,,1359,1,0,0,,
P03,cn,1,pair_mute,65,0,0,0,v6_pair_mute_39140f1f71_1.mp4,en,rav04,hap,AV_pair,L:E|R:H,mute:H_vs_E@strong,buttons,7,right,R1,,,,660,0,0,0,,
P03,cn,1,pair_mute,66,0,0,0,v6_pair_mute_250e7890e4_2.mp4,en,rav20,fear,AV_pair,L:H|R:E,mute:H_vs_E@strong,buttons,7,left,L1,,,,720,0,0,0,,
P03,cn,1,pair_mute,67,0,0,0,v6_pair_mute_555cc59e4b_1.mp4,en,rav10,fear,AV_pair,L:E|R:H,mute:H_vs_E@strong,buttons,7,right,R1,,,,871,1,0,0,,
P03,cn,1,pair_mute,68,0,0,0,v6_pair_mute_005d45f10b_2.mp4,en,rav06,ang,AV_pair,L:H|R:E,mute:H_vs_E@strong,buttons,7,left,L1,,,,903,0,0,0,,
P03,cn,1,voice_only,69,0,0,0,v6_voice_08aabec890_1.mp4,en,rav06,ang,voice_only,voice:strong,voice_check,buttons,7,,ang,7,,,3467,0,0,0,1,
P03,cn,1,voice_only,70,0,0,0,v6_voice_50a83a8476_1.mp4,en,rav18,dis,voice_only,voice:normal,voice_check,buttons,7,,dis,4,,,2777,0,0,0,1,
P03,cn,1,voice_only,71,0,0,0,v6_voice_17e973c755_1.mp4,en,rav14,hap,voice_only,voice:strong,voice_check,buttons,7,,sad,4,,,2489,0,0,0,0,
P03,cn,1,voice_only,72,0,0,0,v6_voice_fb11565c01_1.mp4,en,rav20,fear,voice_only,voice:normal,voice_check,buttons,7,,fear,2,,,4819,0,0,0,1,
P03,cn,1,voice_only,73,0,0,0,v6_voice_b0cfac7f4c_1.mp4,en,rav18,dis,voice_only,voice:strong,voice_check,buttons,7,,dis,5,,,1009,0,0,0,1,
P03,cn,1,voice_only,74,0,0,0,v6_voice_7642129e05_1.mp4,en,rav12,fear,voice_only,voice:normal,voice_check,buttons,7,,neu,,,,2681,0,0,0,0,
P03,cn,1,voice_only,75,0,0,0,v6_voice_5daeb1533f_1.mp4,en,rav04,hap,voice_only,voice:strong,voice_check,buttons,7,,hap,4,,,942,0,0,0,1,
P03,cn,1,voice_only,76,0,0,0,v6_voice_a66c973128_1.mp4,en,rav06,ang,voice_only,voice:normal,voice_check,buttons,7,,dis,2,,,2579,0,0,0,0,
P03,cn,1,voice_only,77,0,0,0,v6_voice_70e2096718_1.mp4,en,rav20,fear,voice_only,voice:strong,voice_check,buttons,7,,sad,6,,,1238,0,0,0,0,
P03,cn,1,voice_only,78,0,0,0,v6_voice_214566cf57_1.mp4,en,rav14,hap,voice_only,voice:normal,voice_check,buttons,7,,hap,4,,,989,0,0,0,1,
P03,cn,1,voice_only,79,0,0,0,v6_voice_aaea5d0aab_1.mp4,en,rav12,fear,voice_only,voice:strong,voice_check,buttons,7,,fear,5,,,1443,0,0,0,1,
P03,cn,1,voice_only,80,0,0,0,v6_voice_cd8f85d3b2_1.mp4,en,rav04,hap,voice_only,voice:normal,voice_check,buttons,7,,hap,2,,,1738,0,0,0,1,
P04,cn,1,single,0,0,0,0,v6_single_76ee15a092_3.mp4,en,rav04,hap,AV,,,buttons,7,,sur,2,2,,5412,0,0,0,0,
P04,cn,1,single,1,0,0,0,v6_single_a721e1869f_1.mp4,en,rav18,dis,AV,,,buttons,7,,sad,3,4,,2264,0,0,0,0,
P04,cn,1,single,2,0,0,0,v6_single_802ffa53c5_2.mp4,en,rav20,fear,AV,,,buttons,7,,fear,3,3,,2029,0,0,0,1,
P04,cn,1,single,3,0,0,0,v6_single_24bf624e7d_3.mp4,en,rav16,hap,AV,,,buttons,7,,hap,3,3,,2209,0,0,0,1,
P04,cn,1,single,4,0,0,0,v6_single_739783e84d_2.mp4,en,rav10,fear,AV,,,buttons,7,,sad,3,3,,7422,0,0,0,0,
P04,cn,1,single,5,0,0,0,v6_single_7b8afe562a_1.mp4,en,rav06,ang,AV,,,buttons,7,,ang,1,2,,1779,0,0,0,1,
P04,cn,1,practice,6,1,0,0,v6_practice_cd0abf6ffd_2.mp4,en,rav22,ang,AV_pair,L:H|R:E,practice:H_vs_E@strong,buttons,7,left,L1,,,,3620,1,0,0,,
P04,cn,1,practice,7,1,0,0,v6_practice_85af89ed95_1.mp4,en,rav10,hap,AV_pair,L:E|R:H,practice:H_vs_E@strong,buttons,7,same,S0,,,,2086,0,0,0,,
P04,cn,1,pair,8,0,0,0,v6_pair_3b7f4443aa_2.mp4,en,rav12,fear,AV_pair,L:H|R:E,H_vs_E@normal,buttons,7,left,L1,,,,1853,0,0,0,,
P04,cn,1,pair,9,0,0,0,v6_pair_e86b22f765_1.mp4,en,rav24,dis,AV_pair,L:E|R:H,H_vs_E@normal,buttons,7,left,L1,,,,1707,0,0,0,,
P04,cn,1,pair,10,0,0,0,v6_pair_13ae59e46d_1.mp4,en,rav02,dis,AV_pair,L:E|R:H,H_vs_E@strong,buttons,7,same,S0,,,,869,0,0,0,,
P04,cn,1,pair,11,0,0,0,v6_pair_d81bffa4be_2.mp4,en,rav02,ang,AV_pair,L:H|R:E,H_vs_E@strong,buttons,7,left,L1,,,,1343,0,0,0,,
P04,cn,1,pair,12,0,0,0,v6_pair_f5403c44bd_1.mp4,en,rav16,hap,AV_pair,L:R|R:H,H_vs_R@strong,buttons,7,left,L1,,,,795,0,0,0,,
P04,cn,1,pair,13,0,0,0,v6_pair_93629a9394_2.mp4,en,rav06,ang,AV_pair,L:H|R:R,H_vs_R@strong,buttons,7,right,R1,,,,808,0,0,0,,
P04,cn,1,pair,14,0,0,0,v6_pair_0c7d060d5f_1.mp4,en,rav24,dis,AV_pair,L:E|R:H,H_vs_E@strong,buttons,7,right,R1,,,,985,0,0,0,,
P04,cn,1,pair,15,0,0,0,v6_pair_0c8482b715_2.mp4,en,rav02,ang,AV_pair,L:H|R:E,H_vs_E@normal,buttons,7,right,R1,,,,1611,0,0,0,,
P04,cn,1,pair,16,0,0,0,v6_pair_a97dec2f4e_2.mp4,en,rav14,hap,AV_pair,L:H|R:R,H_vs_R@strong,buttons,7,left,L1,,,,1176,0,0,0,,
P04,cn,1,pair,17,0,0,0,v6_pair_7697f115bc_2.mp4,en,rav12,fear,AV_pair,L:H|R:E,H_vs_E@strong,buttons,7,left,L1,,,,897,1,0,0,,
P04,cn,1,pair,18,0,0,0,v6_pair_dc983160dd_1.mp4,en,rav02,ang,AV_pair,L:R|R:H,H_vs_R@strong,buttons,7,right,R1,,,,779,0,0,0,,
P04,cn,1,pair,19,0,0,0,v6_pair_1fc4717f31_2.mp4,en,rav16,hap,AV_pair,L:H|R:E,H_vs_E@normal,buttons,7,left,L1,,,,1273,0,0,0,,
P04,cn,1,pair,20,0,0,0,v6_pair_e5c0cf4a07_1.mp4,en,rav04,hap,AV_pair,L:R|R:H,H_vs_R@strong,buttons,7,right,R1,,,,989,0,0,0,,
P04,cn,1,pair,21,0,0,0,v6_pair_33e30e2c1d_1.mp4,en,rav02,dis,AV_pair,L:E|R:H,H_vs_E@normal,buttons,7,right,R1,,,,884,0,0,0,,
P04,cn,1,pair,22,0,0,0,v6_pair_8073668068_2.mp4,en,rav02,dis,AV_pair,L:H|R:R,H_vs_R@strong,buttons,7,right,R1,,,,700,0,0,0,,
P04,cn,1,pair,23,0,0,0,v6_pair_87b373e751_2.mp4,en,rav16,hap,AV_pair,L:H|R:E,H_vs_E@strong,buttons,7,left,L1,,,,917,0,0,0,,
P04,cn,1,pair,24,0,0,0,v6_pair_23d7c570a2_2.mp4,en,rav04,hap,AV_pair,L:H|R:E,H_vs_E@strong,buttons,7,right,R1,,,,602,0,0,0,,
P04,cn,1,pair,25,0,0,0,v6_pair_d3f0adc106_2.mp4,en,rav10,fear,AV_pair,L:H|R:R,H_vs_R@strong,buttons,7,left,L1,,,,954,1,0,0,,
P04,cn,1,pair,26,0,0,0,v6_pair_53e6c4770b_1.mp4,en,rav14,hap,AV_pair,L:E|R:H,H_vs_E@strong,buttons,7,left,L1,,,,1125,0,0,0,,
P04,cn,1,pair,27,0,0,0,v6_pair_0a26430948_2.mp4,en,rav04,hap,AV_pair,L:H|R:E,H_vs_E@normal,buttons,7,right,R1,,,,915,0,0,0,,
P04,cn,1,pair,28,0,0,0,v6_pair_66fc12fdc8_1.mp4,en,rav14,hap,AV_pair,L:E|R:H,H_vs_E@normal,buttons,7,right,R1,,,,2175,0,0,0,,
P04,cn,1,pair_catch,29,0,1,0,v6_catch_6f7a8a44b1_2.mp4,en,rav10,hap,AV_pair,L:still|R:H,correct:right,buttons,2,right,right,,,,810,1,0,0,1,1
P04,cn,1,pair,30,0,0,0,v6_pair_faec1498b7_1.mp4,en,rav08,ang,AV_pair,L:R|R:H,H_vs_R@strong,buttons,7,right,R1,,,,1715,1,0,0,,
P04,cn,1,pair,31,0,0,0,v6_pair_3961b3142e_2.mp4,en,rav20,fear,AV_pair,L:H|R:E,H_vs_E@strong,buttons,7,right,R1,,,,1465,0,0,0,,
P04,cn,1,pair,32,0,0,0,v6_pair_6f570415b8_1.mp4,en,rav12,fear,AV_pair,L:R|R:H,H_vs_R@strong,buttons,7,left,L1,,,,834,0,0,0,,
P04,cn,1,pair,33,0,0,0,v6_pair_c12bac8692_2.mp4,en,rav08,ang,AV_pair,L:H|R:E,H_vs_E@strong,buttons,7,left,L1,,,,726,0,0,0,,
P04,cn,1,pair,34,0,0,0,v6_pair_5adfe6a4bd_2.mp4,en,rav20,fear,AV_pair,L:H|R:E,H_vs_E@normal,buttons,7,left,L1,,,,769,0,0,0,,
P04,cn,1,pair,35,0,0,0,v6_pair_c38e9eb491_1.mp4,en,rav18,dis,AV_pair,L:E|R:H,H_vs_E@strong,buttons,7,right,R1,,,,899,0,0,0,,
P04,cn,1,pair,36,0,0,0,v6_pair_fb8e3dd060_2.mp4,en,rav08,ang,AV_pair,L:H|R:E,H_vs_E@normal,buttons,7,right,R1,,,,5949,0,0,0,,
